text,language
 Doctor ra likhte pare na proved ,anglo-bangla
 Ora kub karaf ay jonno kono jagay oder bat nay ,anglo-bangla
 asol bapar ta holo jader name   M   diye suru  . era asole ek ek ta tiger.ar jodi tar nam hoi Mehedi . tile to king of the tiger .  .  . miss u mash and mustafizz vai. ,anglo-bangla
 Doctor ki lekhen 5 minute por asle uni nijeo porte parbenna ,anglo-bangla
 Halara porasuna korce ki jonne jodi sposto Kore na likhte pare..,anglo-bangla
 Ki r bolbo banglar kono ekta side o valo nei ,anglo-bangla
 test a pace bowling ar obosta onk kharap quality maner kno bowler nai ,anglo-bangla
 Bangladesh er sob player rai devut match e valo kore.ar pore hawya hoye jai.to jai hok amr jana mote se valo all rounder.u 19 e valo kelece.to asa aktai tar ei dara bahi kota jeno bojai take... ,anglo-bangla
 Vai apni jai bolen ami kinto take ODI te apnader shathe dekhte chai... ,anglo-bangla
 medicine somporka valo darona thakla dr leka jemon.e hok na kano pharmsist seta bujta parba......dr medicine ar nam e ti leka kano gril f nam na........ ,anglo-bangla
 amer mone hoy doctor der baro hater english leka dorkar ,anglo-bangla
 Ekta dukkho valo kore prescription porte parlamna  ,anglo-bangla
 Ekdom thik kotha tate kono vol nei. Esober jonno bebostha neoa hok. ,anglo-bangla
 Vai apni na thakle Bangladesh Tim ta keno jani khali khali lage ,anglo-bangla
 Jan tam to miraz balo kor be...... ,anglo-bangla
 Tai tui tar e bas dia khara korcos ,anglo-bangla
 Tiger ra vhobisote aro valo ata asa kori   ,anglo-bangla
 Awamileg korbe na korte hoba bnpr jonogon k satha niya baksalira sodhu policleg nia tike aca ,anglo-bangla
 kal shakib a kane kane tamim bollbe vai tora match ta amr they k win kore they... ,anglo-bangla
 jar ma jeta tai onnor mao k seta vabe.. ,anglo-bangla
tor ma khaleda 9mas choda khelo pakider kache ,anglo-bangla
pakisthan priti mon theke jay ni.,anglo-bangla
tor kochi bon thakle pakisthan patha ,anglo-bangla
moja kore choda kheye asuk. ,anglo-bangla
 election er result nijeder korte khaleda election commission ,anglo-bangla
jamat shibir r Bnp der diye sajiye chilo ,anglo-bangla
amra andolon kore seta notsat korechi,anglo-bangla
 kimba tor ma para ghure toke pete niyeche,anglo-bangla
ta na hole akjon manusher osuthotar khobore tui amon kotha bolte parti na.,anglo-bangla
 shantu# tor ma k akbar amader kache patha pakisthan prem vuliye dibo,anglo-bangla
tor ma pakider choda kheyeche ,anglo-bangla
r amra pakider k chudechi.,anglo-bangla
 Vaiya tumi mach a thakla kono tation e nai ,anglo-bangla
 taka besi dei tai first jon asob bole.dujon aki rokom. ,anglo-bangla
 Guru tmr moto seo hobe . Mr.captin ,anglo-bangla
 Ai sala kutta lig bodrul bolse tor vun ke kupabe ,anglo-bangla
 Tofael jodi vloi hoito tahole ta k niya bazy comment korlo nane .  . understand Mokbul Hassan ,anglo-bangla
 Jamat bnp na tui sala suor ,anglo-bangla
Sala cur sotti kore bol koto taka de mase ,anglo-bangla
Sun oi gular ce tor bun make diya bebsa kora desher valo hobe haramir bacha cur ,anglo-bangla
 Sala kutta Lig . O tor baba na ki ? ,anglo-bangla
 ete obak hoar ki ase?? jar je kaj se to seitai korbe ,anglo-bangla
 Allahu ai nastik der ato joldi 2mi moron dio na ader hayat 2mi ferauner moto kore dao. Amin ,anglo-bangla
 amader bangladesh gothoner jonno tar obodan koto tuku ta jodi kulangar ra janto tahle eshob negetive kotha keo boltona .  .  .  .  ,anglo-bangla
 Bois tho onek hoic akhon sorir ager moto kaj korbe na. sustotha kamona kori ,anglo-bangla
 Amra des basi sobai cai toder doler sob noro posu jeno ajim pure tara tari jay karon tora deser dusmon amra cai tui ai haspatal theke jeno barite najaiti paris amin ,anglo-bangla
shakib vai abosarer por shakib vai ar gaygai tomak dekte cai ,anglo-bangla
asha Kore say aro valo korbo Bangladesh timar jonno.,anglo-bangla
 Singapore neye asen.tar pore ja hoi r ki bolbo. ,anglo-bangla
 Ki emon shiddhanto .  sokol e osusto hoye porche. ,anglo-bangla
 result dakta hobe ki dia? ,anglo-bangla
 Acha migration er jonno SMS debe na ki nijeke SMS patgate hobe janle bolben plZ ,anglo-bangla
 Pod na peye osustho hoye gelo naki ? ,anglo-bangla
 Nasir er moto player Kon dik theke Bangladesh team chance pawar ability rakhe Na seiter right answer chai.#BCB ,anglo-bangla
 Bangladesh Team a jodi political kicu subject chola ashe tahola puru team tai nosto hoye jabe already kicuta olta palta hote shuru korse ,anglo-bangla
 aj papon er Haturar jonno Nasir ato vlo khello take dall e jaiga deya hochee na ,anglo-bangla
 jara tuition korte chao tara ai group e join koro.......,anglo-bangla
 Vai ora moslim na jamat ,anglo-bangla
 right. amio thik erokom chinta korechilam ,anglo-bangla
 i think sob fb user jodi erokom ekta status dei tahole ei idea ta sobar kase poise jeto... ,anglo-bangla
 perfect but #SALUTE dite hobe out ar por ,anglo-bangla
 yes you are a right ,anglo-bangla
 amra BCB r keo na..amgo kotha keo sunbe na  ,anglo-bangla
 are akhonto takar khela kelche sei jonno balo kelteche. ,anglo-bangla
 Kuj niya dekte hobe balo kore 80 ta gf friend papon er na nasir er.....? ,anglo-bangla
 kalke cile valo aj kiholo ,anglo-bangla
British er baccha der sorry bola mane amder hera jawa ,anglo-bangla
Tmi re niya ar ki bolbo tmi sob kothar upore #u_r_a_true_legend ,anglo-bangla
Timito mrito chilo tai jaler sathe asche. ,anglo-bangla
 bangali boilai aisob kore....ai mas ta sagore sere dile e parto...sih.. ,anglo-bangla
 nijer kosto sojjo korte pari but #mash via er mon kharap dekle vithor ta fate jai..,anglo-bangla
tai khela sesh hour sathei chole ashci..... ,anglo-bangla
 Boss sobai tomar jonno pagol tomi amder akjon amon bangali tomar jonno sobai sob kiso korte pare ,anglo-bangla
 R ekta disaster er oppekhai.... ,anglo-bangla
 agar post a daklam..aita hangor ar akhon timi hoa galo....lol ,anglo-bangla
 Dhakar bollerer hate paruk dekha jabe futtus. ,anglo-bangla
 Abare sob dolke bas dibe .  ,anglo-bangla
 apnara sobay jodi nij nij obosthan theke valo koren tahole asa kori amra series joy korte parbo. ,anglo-bangla
 Batlar ke bat te hobe ,anglo-bangla
 Loker vai apnake dekhte vlo mone hosse.tobe kothay gulo aktu tera.please apni apnake niye vaben ,anglo-bangla
 tomi na thakle amra ato joy petam na ,anglo-bangla
 Batlar ke opoman kora thik hoyni ,anglo-bangla
 sara jibon tiger team tomak mone rakbe ,anglo-bangla
 Uni Ki Politics korten? Na ki Post nie suru korben? ,anglo-bangla
 vai .  analogy to no others. ,anglo-bangla
 100% right.. jeta tara bangladesher sathe na khele proman koreche. ,anglo-bangla
 Mas vai apnar phone number ta hobe ,anglo-bangla
 Australia k na akn sobai voy pay Bangladesh k....... ,anglo-bangla
 ajker cup ta Bangladesh a thak amra aita e chai ,anglo-bangla
 niscoi o der mayer kono somosa ace jar kolonko celeder gaye porte de ni ,anglo-bangla
 joto dosh shob ai gorib der.Oder onno bebosta na kore akta niwom korle tho r holo na. ,anglo-bangla
 test a 400na sha 400manush er kuli hote chai sala kuli malaun ,anglo-bangla
 koheli charao pare proman hoye jabe ,anglo-bangla
 Amra achi  .  amra thakbo  .  .  .  ,anglo-bangla
 Boss ajker mes jittey hobe eta amar dabi.......... .  ,anglo-bangla
 Sir eta amar ek vai design korse ,anglo-bangla
 Mash amra chai tomra england k field a uchit jabab diba ,anglo-bangla
 ai na hole amader messiiiii.... ,anglo-bangla
 Ai doincha ta k ... ,anglo-bangla
 ami kidni bikri korbo...tar binimoye amk 2o luck taka dite hobe .  .  .  ,anglo-bangla
 salute man . khomota noy tmi desh k love koro r amar desher nirbachok desh noy khomotake love lore. ,anglo-bangla
 vaiya agea jan sara Bangladesh er manus ase apnar sate...... ,anglo-bangla
 kotha ta valo laglo ... ,anglo-bangla
 Mash k Sir bolte chai... ,anglo-bangla
 vaiya allah jeno apnake sob somoy sustho rakhe.. ,anglo-bangla
 Beda koitte je ai baal er newa pas? ,anglo-bangla
 kar kon jagai dag ase oi dekho r ki korba ,anglo-bangla
 vai apnar sate dekha korte chai... ,anglo-bangla
 Salara toder ki kaj naire je k bale rong korlo setao post korte hoy... ,anglo-bangla
 se jodi hair stye r nijer body styer dik kom besi nojor nadiye khelar dik nojor dito tahole tar performance aro akto valo hoto. ,anglo-bangla
 taskin keno je Rajniti te + dibe tader ke valo basbe na se jay hok na keno ,anglo-bangla
 Hala sotti akta pagol r koto colour korbi chular ata abar fb das kno hahaha asolay akta sagol ,anglo-bangla
 Koydin por hoyto sunte pabo onk awaj kre pad diche taskin r ata news howar baki ace.... ,anglo-bangla
 uneducated hola ja hoy r ki.......akon tomar study korar time. ,anglo-bangla
 #Admin tate apnar problem ki??? Gaja khuri post bad diye bhalo kichu post den ,anglo-bangla
 Btlr k hate haricen ar pasaay bas dien amra asi apnar pase ,anglo-bangla
 ki ja sob aje baje news kora ara faltu ,anglo-bangla
 u r a real hero ,anglo-bangla
 boss tomar mot ar keo nai.....,anglo-bangla
 cricket a besi din teksoi hobe na .  mane valo khelte parbe na. ,anglo-bangla
 r pay na news daor ,anglo-bangla
 Ra bosss ami 2mk mon theke khuv vbasi ,anglo-bangla
 Pocket aro beshi kore voren ,anglo-bangla
 R na korlay valo hoy ,anglo-bangla
 porolok gomon korle valo hoi ,anglo-bangla
 batting to vloi na balling j vlo korbe ssetao pare nna. style ase polar... ,anglo-bangla
 U are a super hero ,anglo-bangla
 Supar....nice pic....vaia apni r koto korben somay moto jodi amr sujog thakto ai rokom kore valobasar.....apnar rin b c b kono din sodh korte parbe na.... prethiber karo sadho nai....desh perm ki apnar kas thake shekha uchet.... ,anglo-bangla
 Joto sob #অত্যাচার ki sudhu mey der upore ,anglo-bangla
 issh ajke khela ta jodi dhaka te hoito tobe sure Bangladesh series ta jitte parto. ctg ar bristy ar jonno match hobe kina k jane. all tym rainy season a match na diye sylhet a match dile parto. ajke shobai asha te ache chutir din a match ta dekhar jonno ,anglo-bangla
 Vaia potita mache apnar akta holeo six chai ,anglo-bangla
 Asovvo bojjat janoar ra ar thake ar ki valo pare..ai jonne ajj amader muslim samaj ke manush ghrina korte suru koreche ,anglo-bangla
 Hsc pass thakle ki hobe? ,anglo-bangla
 Gossh kake bole koto proker o ki ki gele ter paben ,anglo-bangla
 Allah tomar rohomoter hat amader upor rakho...... ,anglo-bangla
 jara bolche tar nijera erokom nai to tai sobaike guliye felche oder nijeder stha ,anglo-bangla
 Je bainc...d rupee change korar ovinoy korate nijer ma ke bank er line e dar korate pare tar pokkhe kisui oshomvob na. ,anglo-bangla
 Allah amader sobai k bala mosebot thaka rokka koro amin ,anglo-bangla
 Eta amra jani tmr blte hobena ,anglo-bangla
 ami ar pashei taki Allah tumi rokkha koro kichu din age Ami oi hospitale giyechilam ak bonduk dekar jonno amin ,anglo-bangla
 faltu kotha matro 25 koti ?? News ta vlo holo na ,anglo-bangla
 abaro ki votar sara NIRBASON ,anglo-bangla
 share kore sobai k janie den ,anglo-bangla
 Ami vavtechilam chobita giye holee dekbo . but kal online a payya geci .  . tai hoytoh r jabo na .  .  . asolee e chobi tar onk khoti hoya gelo ,anglo-bangla
 link ta den vai ekhon o pai nai ,anglo-bangla
 love you sabbir bhai apnar ekta century dekte chai ,anglo-bangla
 boro hote hole onner taka sara sombob na. ,anglo-bangla
 jibone bece thakle ek bar holeo apnader shate dheka korbo vai insaallah...... ,anglo-bangla
 Val next match ta khub valo kore khellben. Good luck. ,anglo-bangla
 haha Sobai sob buje kintu protibad kore na.,anglo-bangla
r koto ma tar sontan harabe..r koto bou tar jamai harabe.r koto sontan tar baba harabe jate jante chai?? ,anglo-bangla
 valo porikha diyeo result kharap .  .  .  .  baba. ma k ki bolbo?tara onek asa niye ase ,anglo-bangla
 Bangladesh e kono din genius der mullayon korte parena ,anglo-bangla
 agu ki ekta news holo ,anglo-bangla
 Ci . ci . ci manus ato kharap hoy? ,anglo-bangla
 Boss.......Sotti e boss........tumi na thakla khela e valo laga na . r trpr jokhon tumi bol koro & 6 maro tokhon j koto valo laga...#Boss ,anglo-bangla
 Jara aje baje kaj korbe tara guli khabe ,anglo-bangla
 Ai rokom news r koto sunbo....... ,anglo-bangla
Really you are a Legend.............%%%,anglo-bangla
 T20 te ekhono ekta opener er post khali ache ....tamim er sathe opening e namle asha kori mondo hobe na ..,anglo-bangla
 jevabe khelso chaliye jao .  national team e jaiga hobei insaallah. r jdi rajnitir boli hou to fb fan ra ase tmr pase ,anglo-bangla
 ei sala to agar thekei gew gew kortece...ekhun to aro beshi korbe ,anglo-bangla
 vai amar mone hoi batting der aro daektosill hote hobe. well done boss.and well done bangladesh. ,anglo-bangla
onno dike santir bani .,anglo-bangla
Modi dar kotha jodi sotto,anglo-bangla
ta hole jakir nayker dos ,anglo-bangla
 modi a ta tomar Kachh nay? ,anglo-bangla
 Ajj tumi montri kal ki hobe tay vabo.Islam neye noy ,anglo-bangla
 boss tumi to jst fatie dico..tumi bolei eta somvob..thanks for everythin.. ,anglo-bangla
 add dile 1 sec a acc ,anglo-bangla
 boss vai.....ami tu apnr moto hote parbo na but apna k amr life ar akta icon mon a kori....salute apnk....amr dkha best akta manus....jibon k ,anglo-bangla
 Amar monay hoy big 3 provab kalke porese karon buttler stocks dosh kore par pay gelo ar mash . sabbir ke jorimana korlo ata ki big 3 provab khatai ni ,anglo-bangla
 Apnar shate jodi 1ber kotha bolte partam .  lifeta fulfill hotho.U r a really great ,anglo-bangla
 bhi mash jitsi seta valo khota.amrah onek gappy hoise.sara Bangladesh happy.but eto vesi ollash valo nah.coz amrah akhon ar soto team noi.seta niya vabte hobe.sob dik thake boro hote hobe. ,anglo-bangla
 Tomar oi bura tho ek jon sud kor ,anglo-bangla
 tumi ato sundor kano boss ,anglo-bangla
 I feel proud to be a Bangladeshi......#RESPECT_THE_CAPTAIN,anglo-bangla
 Assalamualaikum.allah apnake & apnar poribar k valo rakhuk. ,anglo-bangla
 Jara kharap khelbe tader saja hobe sajar por o jodi baire thake ta hocce rajniti.pls pls pls khelar moddhe rajniti anben na ,anglo-bangla
 Amake dak dilei to hoito ,anglo-bangla
 doler bipoder mukhe dol theke podoteg kore bideshe giye santite ghum para bekti ke ar ki korbe .  .  ,anglo-bangla
 Sudu ektu kisu hoile lafalafi. Era Bangladesh er kno kaje asbe na. J meda desher kaje lage na tar ki mullo? ,anglo-bangla
 Nazrul geeti bad diye ashraf geeti cholse .  karon ta ki...naki etaE amader shobhab... ,anglo-bangla
 Ashraf bhai president hobe valo kotha nissondehe akta valo lok.but amra chai Sohel taj k akta doler gurutto purno pod deya hok.Tate doler jonno onek vaolo hobe amon clean image political leader khub kom ase amader deshe ,anglo-bangla
 Boss ami chai sob somoy tmi valo kico koro tmr khela dekte onek valo lage ,anglo-bangla
 jak .  Bangladesh 1 jon addicted or Alcoholic president pete jasse. ,anglo-bangla
 congratulatin bhai apna k peye amra onek gorbitoh ,anglo-bangla
 cmnt korar moto vasa pacchi na atotai happy ajk amra sobai ,anglo-bangla
 rashifol eai sob holo vhitti hin nijer iman nosto kora eai chara r kisu na.. ,anglo-bangla
 suicide kkono kuno problem solve korte pare na .  sudu er maddome nijeke sesh kore dewa cara r kicui noy .  er chaite protibad kora ucit .  eder biruddhe rukhe daranu ucit. ,anglo-bangla
 asraf vii k rastropoti hisebe dekte cai ,anglo-bangla
 Na jne na buja karo shompark. kono montvo kara dikba ,anglo-bangla
 sirdhater sathe ki break holo tahole ,anglo-bangla
 tahole ami mone hoy aliar bor hote jassi .. ,anglo-bangla
 Sayeed ashraf k president hisebe dekhte chai. ,anglo-bangla
 Tofael ahommad k kora iced ,anglo-bangla
 Alia echa korle amake try korte pare .. ,anglo-bangla
 sobai tui ak taka vikka dao . Pakistan ar obosta kuv karap . r ja hok ora tu Muslims bhai.. ,anglo-bangla
 fajlami kore naki?? ki jonne?? ,anglo-bangla
 kire bangali tor jat vai moira gelo tk des na kn.. ,anglo-bangla
 haramigulo ki ebar vikkha chaowa suru korlo ,anglo-bangla
 Ami chai kangaldeshi der sathe amara ak bar judho hok atai chai ora sob somoy onnoer bap ke bap bole tai kangaldeshi der Mara hok....?? ,anglo-bangla
 Salar Matha nosto naki . ,anglo-bangla
 sap er kamore saporiyar mritto...ebhabei ek din saporaiyar puro poribar sesh hobe ,anglo-bangla
 jakir nayek er moto ato mitta carer sikar keu hoyni ,anglo-bangla
 walton kina ami jibona boro bash khaichi....tai sobai shotorko hon jana suna ponno kinun.... ,anglo-bangla
 A to din ki hoye cilo ,anglo-bangla
 Actuali k kotrche proman kore mother sasti din . ,anglo-bangla
 add dile 1 sec acc ,anglo-bangla
 really you are a tiger .  .  ,anglo-bangla
 Tomago jogh dewa na dewa AWL er kissu ashe jaena. dehechilo je .  tao beshiiii. ,anglo-bangla
 Soful k na nya rubel k nen rubel onk valo boll kori ,anglo-bangla
 u r a great bhaiya ,anglo-bangla
 kutta lig ar koto din rokto sushe khabe ,anglo-bangla
 Khali ek jaigai uchit shikkha dile to hobe nah... shob jai gatei dite hobe... ,anglo-bangla
 eairokom sob gulare dile r dorson hobe na ,anglo-bangla
 Police k dile to bichar na hotei jamine asto... ,anglo-bangla
 amder alakar sobai tmke boro vai dake ,anglo-bangla
 atodin a akta uchit kaj hoica ,anglo-bangla
 Sob theke uchit sikha holo mrithudondo deya ,anglo-bangla
 imrul kayes er biporit jodi shoumya k khelano hoy tahole better. ,anglo-bangla
 Allah toder dhongso korbe inshallah ,anglo-bangla
 bd ke ses korte hobe ,anglo-bangla
ai rokom sasti jodi proti dhorsok.k daws hoy tahola. ai shadhin Bangladeshr kno ma bon dhordjon.ar shikar hoto na ,anglo-bangla
 A sob trust kora ortho holo kufri kora ,anglo-bangla
 amar ato koshi lage kere ,anglo-bangla
 ki ar korar kisui korar thaka na jode bepoda pora. ,anglo-bangla
 Amra tomar moto .boss.pays gorbito. ,anglo-bangla
 Valo hobe biyer agey akam kukam onek ta kombe ,anglo-bangla
 Chakri na kora ei valo ,anglo-bangla
 Hmm Kochu.tr jonno toh amr job hoccena ,anglo-bangla
 kn re tui tk d b naki ,anglo-bangla
 Hm se parbe coz se doridro jara ase sobaike mere felbe ,anglo-bangla
 Boss kal khub darun khelecho ,anglo-bangla
 Tahole to valoi oi potisthaner meyeke biye krbo. ,anglo-bangla
 Hasina bangladesher jonno akta ovishap. ,anglo-bangla
 are keo foker nahole tui hobe ইনশাললাহ । ,anglo-bangla
 ara kn baba mayer santan . ashb karar age tader respect ar katha to vabte pare. ,anglo-bangla
 tomar jonno sotti amra gorbito.mon khule bolte pari bangladesh bangladesh. ,anglo-bangla
 bos tomar jonno onek onek doea kori ,anglo-bangla
 Khhali amgo desh a e pai na ,anglo-bangla
 Fan sala k sara jibon nissidho kora hok. ,anglo-bangla
 Faltu post sosur barir lok bas debe r romoni ra sudhu tel debe.sobay melemeshe thaka jay jevabe sai post den. ,anglo-bangla
 Ostadar mar sesh Raat a... ,anglo-bangla
 tar don ta Kat koro vai . ,anglo-bangla
 pregnant to haybai qoantico movie te je kiss dey sunny leone re fell marco ,anglo-bangla
 i love u MASH.tmr prem hoye jacchi ami sesh .... ,anglo-bangla
ora dui bhai elakai chada tole sontras kore or boro bhaier nam sohel badda misri tola thake ora ,anglo-bangla
 Boss tumi thakle ki lage ,anglo-bangla
 mashrafe vai plz ekbar live a asen?? ,anglo-bangla
 Taka dile to sob hobe... ,anglo-bangla
 Vsloi to valo na onek valo ,anglo-bangla
 Deri koro na Valo offer ,anglo-bangla
 o na valo hoye gelo . eta immi manusher kache biye hoilo ekhon e kaj asole kharap kokhono valo hote pareba amar jana chiloba ,anglo-bangla
 kuttar bacca tora sobi paris. 1jon manus kharap o banate paris abar keo valo hole tora take niye tana hechra koris. ami khoj niye dekhechi ota hapy noy tor bon ke niye item song hocce ,anglo-bangla
 bujte hobe fdc mane magir hut akon.sakib khan to kom choda chudeni nayekader.laste apu bisasser sathe dora kheye biye korlo.koto kharap fdc. ,anglo-bangla
 happy je madrasa te pore ,anglo-bangla
 Godi jne ay atar bosta abr ki krb ,anglo-bangla
 Shakib khanai to valo pare Oi maiata parbena ,anglo-bangla
 Jibone ekbar samne theke dekhar issa ,anglo-bangla
 kajol jodi srk jonno udgrib hoi tahole or husband ar ki hbe. ,anglo-bangla
 Ricksawala onek karap. Onek somoy meya der eka pele galagali kore. ,anglo-bangla
 desher manush gulo ki sob poshu hoye gece? ,anglo-bangla
 boss tomake salam.agia jay tumi agia jak amar desh. ,anglo-bangla
 friend asha kori bhalo achen ,anglo-bangla
 khangki magiter dorse valo kore mar kac kore kaite pare na ,anglo-bangla
 Amr Vatijatar a auto nea golaa kete fele rekhe gecilo tar kono akhn Bisar hy ni.... ,anglo-bangla
 ar baby to howar porer dine dance suru korbi ,anglo-bangla
 Tmra jara karina and tar baccha niye aisob aje baje bolcho.. tara valo bolchona...,anglo-bangla
sobai toh jane e malura kemon..kar birjer jonmoo tor sob Bangladeshi rai jane seta ,anglo-bangla
 world no 1 captain mash ,anglo-bangla
 Ta to bujlam kintu ora odar moto thak amadar ki amra shobar saatha mila misha thaki atai amadar dhormo shikay ,anglo-bangla
 100% sotti....kotha mone korchi.tnkx modi...bhalo kaj a sobai na world support korbe...manush k bhag korben na sobai k bokchi chele ba meye hisebe..bhag korar hole bhalo manush r kharap manush hisebe bhag korben...sobar e soman odhikar houwa uchit...seta india te ato din por hochche...hasi o lage ,anglo-bangla
 Boss you are a great ,anglo-bangla
 Amar ghar thik achi ki na ta dakte hobe faste tar pore anno dar ke bola valo amar mone hoi. ,anglo-bangla
 India borbad hoar mul karon hobe ata ,anglo-bangla
 Goro korbanir jonno Muslim hottha kore. Sala akhon dandabaji korte cai ,anglo-bangla
 modi to nijer bow ke dekhe na.abar............ ,anglo-bangla
 Vanga boltu ar Robindro nath kukur ooh sry thakur k niye kotha bole jodi gopal gonj er gopali tader jail a pathai .  tahole amader nobi k niye jokhon kharap kotha bole thokon se chup thake kano. ,anglo-bangla
 salar junayed moto player k ato din bosiye rekecilo,anglo-bangla
 sotti .  .  .  .  . junayed khelbe ..tahole to onk valo take sagotom. ,anglo-bangla
 i love u masrafi vi vabini amr mnr kotha sunben aj sas wiket ta apnar bole hok tai parlam na bole fallam ,anglo-bangla
 Manush ke chena boro daay re bhai ........... ki dorkar chilo emon ekta heno kaj korar ,anglo-bangla
 Vaia credit ta sob player k diye dilo...thats called captain ,anglo-bangla
 Dhora ki vabe porlo seta janiye birotto na dekhiye paliye kivabe gelo sai lojjar kothata jante chai.. ,anglo-bangla
 vaire misty R test sob jaygay r deshe eki ki dorkar celo ? ,anglo-bangla
 Ajk o jodi nasir er jaigai mosharaf thakto tahole ajk o match ta harto.j nasir k papon chacha nite chai nai.last porjonto sei khela ghorai delo.manosh bole na sesh valo jar shob valo tar.jai hok match jiteche tatei amra onk khusi... ,anglo-bangla
 Vai ki bolla eta baba khaicho ni ki?? ,anglo-bangla
 Allah apnake aro onek din khelar tawfik Dan koruk ,anglo-bangla
 Alom tumito aimatro jonmala tomar bap chachader sathe kotha bole dekho. ,anglo-bangla
 ajob duniay r j koto odvut kicu dekhte hobe k jane.... ,anglo-bangla
 tumio to eder dole tana Turjo Taimur ,anglo-bangla
 Exactly .  thats the nature of nowakhali. Ami amar shirt porbo .  shirt o hoito age chilo Na .  khali gaa Tai thakto. ,anglo-bangla
 bisser kothaw kono khoy khoti hoy nai.... ,anglo-bangla
Sunny leone ar ki lage.... ,anglo-bangla
 Taka ta ki Bangladesh a anan ,anglo-bangla
Valo lage jokon a rokom kobor dayki,anglo-bangla
 Baki jelar lok gulo jodi arokom post ar report banate thake tahole apni hoyto apnar abegi murkhotar jonno lojjay more jete paren. ,anglo-bangla
 Onekei somalochona kortechen but unader jaygay sara jibone jete parben??? ,anglo-bangla
 Hoo amra jani to tomra jai thalay kawu oi thala fota kora hoilo nowuakhali.. Hmra bojina ,anglo-bangla
 fani jodi noyakhli hoy  . noyakhali tahole comilla ,anglo-bangla
 Inshallah shob thik hoye jabe ,anglo-bangla
 r mosharrof er nam r niyen na ,anglo-bangla
 Poton to hobai kron jata beshi kheti chai tara alpo psina tader proti banglawasher amontron roilo......... ,anglo-bangla
Try kore dekte paro masrafee ar team management.jodi na jito tkn bolo sudu. ,anglo-bangla
 Mashrafe vai mone shodo ektai proshno mosharf ki nasir er thekeo valo all raounder ,anglo-bangla
 Ata mone hoy plane er kono ongso. ,anglo-bangla
 aita jinis ta porse Barma te not Thailand ,anglo-bangla
 kalker match dekhe khub valo laglo boss....asa kori na amon match....dekhteo chai na jekhane mon venge jai.... ,anglo-bangla
 Vai apnar captancy darun bt ami asa kori next match a just akber ........NASIR,anglo-bangla
 Nasir Hossainer sathe apnader dushmoni kothay? oke khelan na ki jonno? ,anglo-bangla
 Nasir er proti obichar kora hocche tai tmr captain hisabe chup thaka many na ,anglo-bangla
 Gf thakle oder baper ki...r kno cz khoje pay na..,anglo-bangla
Nasir k nile amon ta na o hoto. ,anglo-bangla
 Ei match tao hare gelam........ Ar kichu bolar nai...... Ami Mosaddek vai er kas theke aro beshi asha korsilam ,anglo-bangla
 lakir chobeakane keno kon bal akta beadop ,anglo-bangla
 ato jokon nowakhali k Singapore kora dewa hok sob sodo name ,anglo-bangla
 Mash vai keno post dissen na janen?coz uni aro valo khelte chan . series ta win krte chan then uni post diben . ajonnoi uni shobar thek alada. ,anglo-bangla
 kal mas captain hoyni ar tomr bating kora o daiektohin bating koraso kal tumi ato asa nia khala daklam kintu sob asa nosto hoya galo ,anglo-bangla
 kisher oshobbo captain masrafe proti bar 1 run 2 run ar 3 run er beshi korte pare na new captain chai ,anglo-bangla
 Chapabaji teo tara e sera ,anglo-bangla
 noakhali er meye amk sesh koyrahdilo ,anglo-bangla
 jala dea kormo bicher kora thik na   ,anglo-bangla
 kotha Shotto...Ora pare na emon kaj nai  theke + ,anglo-bangla
 full monthh a dekha jby say ta bolay n kno?? ,anglo-bangla
 bangladesher prothom prodanmontri amader dist ,anglo-bangla
 Purnimar chad ki kew er age chokhe dekheni?? Ar koto dhong ,anglo-bangla
 akhon thake nki daily dekha jbe ..? sotti nki ? ,anglo-bangla
 Bog te hoybo AI ta to borisal Na ,anglo-bangla
 Thin ache chaliye jao amra sathe achi ,anglo-bangla
 amra friend ra khelar somoy erokom onek hoyce ,anglo-bangla
 Khaleda ki noakhali naki admin to porai noakhali ,anglo-bangla
 sobar jonno gorbito holeo amr mone hoy akta luckyr jonno kolongkkitho. ,anglo-bangla
 Bt noakhalir rastaghat dekhe mne hoi oi jelar keo e nai... ,anglo-bangla
 Apnara puro ta valo kore porun ,anglo-bangla
 nasir ke rubel er jaigai neya hok #masrafeebinmortaja ,anglo-bangla
 Patwary Gias ki ar bolbo boss ,anglo-bangla
 a tei ato gorbo borisal a ar thakeo besi ashe ,anglo-bangla
 ja dekhailen vai r dekhte mon chay na ,anglo-bangla
 Jumma namaje dua korbo tumar jonno jate balo khelte paro ,anglo-bangla
 Sabbir k 3 a na fele 5 number ar somoy pathale besi vlo hoito ,anglo-bangla
 you are a rebel boss ,anglo-bangla
 Nasir k bad dear kno prosnoi uthe na.. ,anglo-bangla
 Deser matite ki kore test khelte hy seta Bangladesh er theke tader sikha ucit. ,anglo-bangla
 Bangladesh a ay mama .  naile tora ato dine choto dol hoye jabi .  tokon toder haraya moja pamu na. v ,anglo-bangla
 boss onek onek onek besi love kori apnake..,anglo-bangla
 Next match e amra nasir k chai. Na hoi Papon er Podoteg chai. ,anglo-bangla
 Eta holo bangladesh a na ashar fol. ,anglo-bangla
 Australia dol er Test status kere newa uchit... ,anglo-bangla
 airokom baba jeno posur moto moron hoi ,anglo-bangla
 bangladesh harar karon holo tamim gorom bating na korar jonno ,anglo-bangla
